Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data3/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data3/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/CEVANStrees_div100_1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2570557955
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/CEVANStrees_div100_1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      0.000103
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
105550000	-12.365778	969	4.868202	1	1	'0 0 0 0 0 0 0 0 0 0 0 Z 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.005344	0.002787	0.991660	0.000209	
105600000	-15.009328	137	8.492004	1	5	'0 Z 0 0 Z 0 Z 0 0 Z Z 0 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000075	0.000064	0.883743	0.116118	
105650000	-13.331699	402	2.427668	1	3	'0 0 0 0 0 0 Z 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.003925	0.000591	0.995478	0.000006	
105700000	-15.037561	180	10.220959	1	4	'0 0 0 Z 0 0 0 Z Z 0 0 Z 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.193559	0.161443	0.607172	0.037825	
105750000	-12.003380	987	4.260060	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.019734	0.000028	0.979946	0.000292	
105800000	-13.097567	139	2.567585	1	5	'Z Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000210	0.011957	0.886618	0.101215	
105850000	-14.088858	441	3.745297	1	4	'0 0 0 0 Z 0 0 Z 0 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.002728	0.000001	0.997249	0.000022	
105900000	-12.640222	642	2.531474	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.010080	0.001288	0.988632	0.000000	
105950000	-13.093787	24	5.457164	1	5	'Z Z 0 0 Z 0 0 0 Z 0 0 Z 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
106000000	-15.274630	609	14.084311	1	7	'Z 0 Z Z 0 Z Z 0 Z 0 Z 0 	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	
106050000	-12.904244	852	9.393335	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.176894	0.116873	0.290848	0.415386	
106100000	-12.699797	845	2.746880	1	2	'0 0 0 0 0 Z 0 0 0 0 Z 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.001754	0.000221	0.963431	0.034594	
106150000	-12.975937	77	1.757165	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.001250	0.000000	0.965336	0.033413	
106200000	-12.266505	960	2.851680	1	5	'0 0 Z 0 Z Z 0 0 0 Z 0 Z 	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000445	0.000000	0.999555	0.000000	
106250000	-13.525355	733	17.260299	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.222426	0.225044	0.328367	0.224163	
106300000	-13.864110	312	24.461663	1	6	'0 0 0 0 0 Z Z Z Z Z 0 Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.335034	0.218486	0.000000	0.446480	
106350000	-13.115489	27	1.995574	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000594	0.000000	0.954511	0.044895	
106400000	-12.340005	980	9.408819	1	7	'0 Z Z 0 0 0 Z 0 Z Z Z Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.004432	0.239461	0.756107	0.000000	
106450000	-14.157737	313	5.020646	1	6	'Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.007288	0.992632	0.000081	
106500000	-14.812241	964	4.098229	1	4	'0 0 Z 0 Z 0 0 0 Z 0 0 Z 	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.009554	0.000319	0.987460	0.002667	
106550000	-11.896181	976	3.160288	1	3	'0 0 0 Z Z 0 0 0 0 0 Z 0 	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.003848	0.000006	0.970217	0.025929	
106600000	-14.323515	851	8.080423	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.012931	0.010341	0.976642	0.000086	
106650000	-13.883799	340	5.967132	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.137661	0.003541	0.231833	0.626964	
106700000	-14.097686	384	21.149019	1	4	'0 0 0 0 0 0 0 Z Z 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.000000	0.231748	0.227537	0.510213	0.030501	
106750000	-15.905269	403	11.139802	1	5	'0 Z Z Z 0 0 Z 0 Z 0 0 0 	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.001327	0.168386	0.171794	0.658493	
106800000	-12.986144	978	1.079365	1	6	'Z Z 0 Z 0 0 0 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000225	0.999775	0.000000	
106850000	-16.161393	422	2.761748	1	7	'Z Z Z 0 Z 0 Z 0 Z Z 0 0 	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000613	0.211392	0.787996	
106900000	-13.708751	968	13.332410	1	5	'Z 0 0 Z 0 0 Z 0 Z 0 Z 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.289875	0.106054	0.065224	0.538847	
106950000	-13.406375	700	7.368521	1	6	'Z 0 Z 0 0 Z Z 0 Z 0 Z 0 	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	
107000000	-12.486659	267	4.397127	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.005279	0.013846	0.900254	0.080621	
107050000	-12.208828	181	13.702384	1	6	'0 Z 0 0 0 0 Z 0 Z Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.002605	0.133284	0.864111	0.000000	
107100000	-13.615498	532	4.696485	1	4	'Z Z 0 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000050	0.006350	0.909059	0.084541	
107150000	-16.027032	214	10.898397	1	5	'Z 0 Z 0 0 0 Z 0 0 Z 0 Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.022586	0.062405	0.912110	0.002899	
107200000	-11.314086	402	2.086438	1	3	'0 0 0 0 0 Z 0 0 0 Z 0 Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000346	0.000066	0.999588	0.000000	
107250000	-16.132787	984	2.447410	1	5	'Z Z 0 Z 0 0 0 0 Z 0 0 Z 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.054776	0.944408	0.000816	
107300000	-13.149298	980	4.819822	1	4	'Z Z Z Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.006436	0.945774	0.047790	
107350000	-14.964450	611	6.048148	1	5	'Z 0 Z Z Z 0 0 Z 0 0 0 0 	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.001531	0.000057	0.919677	0.078735	
107400000	-14.065391	89	11.785602	1	7	'0 0 0 Z Z Z 0 Z Z Z Z 0 	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.139048	0.000000	0.261908	0.599044	
107450000	-15.787961	286	11.218270	1	2	'0 0 0 0 Z 0 0 Z 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.020284	0.000387	0.911990	0.067338	
107500000	-13.769767	712	7.752556	1	5	'0 0 Z Z Z 0 Z 0 Z 0 0 0 	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.038159	0.003715	0.036281	0.921845	
107550000	-13.474340	877	4.964414	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.001636	0.998356	0.000007	
107600000	-13.066306	635	4.807360	1	4	'0 Z Z 0 0 Z 0 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000013	0.006631	0.861190	0.132166	
107650000	-14.178838	622	10.562853	1	3	'0 Z 0 0 0 0 Z 0 0 0 Z 0 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.001757	0.030823	0.832890	0.134530	
107700000	-13.458841	597	3.138156	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.002102	0.978619	0.019279	
107750000	-15.382702	971	1.471605	1	3	'0 Z 0 0 0 Z Z 0 0 0 0 0 	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000013	0.000153	0.921496	0.078338	
107800000	-13.373432	932	8.327203	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.151441	0.089711	0.221936	0.536912	
107850000	-12.769857	959	3.207631	1	5	'0 0 0 Z Z Z 0 0 0 Z 0 Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.004236	0.000000	0.995764	0.000000	
107900000	-14.284488	964	3.157822	1	4	'0 Z 0 Z 0 0 0 0 Z 0 0 Z 	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000041	0.025418	0.974362	0.000179	
107950000	-15.121214	444	2.522868	1	3	'0 0 0 0 0 Z 0 0 Z 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.038838	0.000935	0.280132	0.680095	
108000000	-14.004499	40	1.759097	1	5	'0 0 0 Z Z Z 0 Z 0 0 0 Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.003369	0.000000	0.996598	0.000033	
108050000	-14.956366	92	21.153558	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.192946	0.189199	0.404378	0.213477	
108100000	-12.915406	689	7.525354	1	5	'Z Z 0 0 0 0 Z 0 Z Z 0 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.004270	0.184652	0.336776	0.474303	
108150000	-14.541387	90	27.674454	1	4	'0 0 0 0 0 0 Z Z Z 0 Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.000000	0.125000	0.323572	0.336885	0.000000	0.339543	
108200000	-13.002711	384	72.179259	2	6	'Z Z 0 1 0 1 Z 1 Z Z 1 Z 	0.000000	0.000000	0.407939	0.046030	0.407939	0.046030	0.000000	0.046030	0.000000	0.000000	0.046030	0.000000	0.205435	0.331190	0.197722	0.265653	
108250000	-17.920696	386	73.053237	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.249618	0.249853	0.250551	0.249978	
108300000	-11.240569	910	29.450106	2	4	'0 1 0 1 0 Z Z 0 0 0 Z Z 	0.016386	0.450843	0.016386	0.450843	0.016386	0.000000	0.000000	0.016386	0.016386	0.016386	0.000000	0.000000	0.340200	0.305495	0.331197	0.023109	
108350000	-13.789946	154	29.173759	2	7	'0 0 Z 0 Z Z 1 Z Z 1 Z Z 	0.307396	0.307396	0.000000	0.307396	0.000000	0.000000	0.038907	0.000000	0.000000	0.038907	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
108400000	-13.230434	901	12.285771	1	4	'0 0 0 0 0 0 0 Z Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	0.125000	0.163430	0.169032	0.281028	0.386511	
108450000	-16.002812	191	9.776407	1	4	'0 0 0 0 Z Z 0 Z 0 0 Z 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.031066	0.000122	0.842588	0.126224	
108500000	-13.426823	347	18.038214	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.262440	0.209596	0.237188	0.290775	
108550000	-12.671611	968	3.222368	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
108600000	-12.221168	709	2.328916	1	5	'Z 0 0 Z 0 Z 0 0 0 0 Z Z 	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.002985	0.000684	0.996298	0.000033	
108650000	-13.006374	117	5.796599	1	4	'Z Z 0 0 0 Z Z 0 0 0 0 0 	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000074	0.002139	0.906416	0.091371	
108700000	-12.730820	540	2.869345	1	6	'Z Z Z Z Z 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000054	0.933847	0.066100	
108750000	-12.480893	438	2.894483	1	7	'Z 0 Z Z Z Z 0 0 0 0 Z Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000786	0.000000	0.998394	0.000820	
108800000	-12.493273	215	3.159447	1	5	'0 Z Z Z 0 0 0 0 0 Z 0 Z 	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.001689	0.998299	0.000012	
108850000	-12.338276	812	3.866832	1	3	'0 0 0 0 Z 0 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.008071	0.000004	0.991827	0.000098	
108900000	-15.311605	24	13.939328	1	5	'0 0 Z 0 Z 0 Z Z 0 Z 0 0 	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.144875	0.022770	0.680226	0.152129	
108950000	-14.132702	184	5.461562	2	4	'1 0 Z 1 0 0 0 0 Z Z 1 Z 	0.008360	0.194984	0.000000	0.008360	0.194984	0.194984	0.194984	0.194984	0.000000	0.000000	0.008360	0.000000	0.001884	0.147874	0.850235	0.000007	
109000000	-12.961659	140	9.653638	1	7	'0 0 0 0 Z Z Z 0 Z Z Z Z 	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.849899	0.011913	0.138188	0.000000	
109050000	-15.549198	432	13.874875	1	4	'Z 0 0 0 0 0 0 0 Z 0 Z Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.179307	0.157252	0.649288	0.014153	
109100000	-15.556475	949	19.576889	1	6	'0 0 Z 0 Z 0 Z 0 Z 0 Z Z 	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.208813	0.074518	0.593955	0.122714	
109150000	-13.493091	727	1.082268	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000313	0.000228	0.999458	0.000001	
109200000	-13.992291	869	5.775031	1	4	'0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.120072	0.049612	0.829510	0.000806	
109250000	-12.349414	96	2.284635	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.003309	0.000000	0.979040	0.017651	
109300000	-13.891786	234	8.712237	1	5	'0 0 0 Z 0 0 0 Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.157121	0.139670	0.697424	0.005785	
109350000	-14.633516	614	3.233262	1	4	'Z 0 0 Z Z 0 0 0 Z 0 0 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.029253	0.000018	0.689611	0.281119	
109400000	-14.859047	101	3.232393	1	6	'Z Z 0 Z Z 0 0 Z 0 Z 0 0 	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000311	0.000311	0.911617	0.087760	
109450000	-13.045634	913	5.647504	1	4	'0 Z 0 Z 0 0 0 0 0 0 Z Z 	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000004	0.004032	0.995964	0.000000	
109500000	-12.714844	593	0.829329	1	5	'0 0 0 Z Z Z 0 0 0 Z Z 0 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000225	0.000000	0.994047	0.005728	
109550000	-14.513268	951	2.260300	1	5	'0 Z 0 0 Z 0 Z 0 0 Z 0 Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
109600000	-12.683508	323	1.454697	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000351	0.999649	0.000000	
109650000	-14.233717	105	7.738794	1	5	'0 0 0 Z 0 Z Z 0 0 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.056787	0.002371	0.938695	0.002147	
109700000	-13.020960	676	2.966284	1	5	'0 0 0 Z Z Z 0 0 0 Z 0 Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.001760	0.000000	0.998240	0.000000	
109750000	-13.480999	245	4.669015	1	4	'Z 0 Z Z Z 0 0 0 0 0 0 0 	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000712	0.000019	0.942111	0.057158	
109800000	-13.922705	694	5.406184	1	5	'0 0 Z 0 0 Z 0 0 Z Z Z 0 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	
109850000	-13.076390	811	5.776726	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.005999	0.004076	0.989836	0.000089	
109900000	-12.905104	492	2.936371	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000187	0.000168	0.999640	0.000005	
109950000	-12.576059	461	2.022091	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.001389	0.000000	0.998611	0.000000	
110000000	-11.602323	181	1.641607	1	5	'0 0 0 0 Z Z 0 0 0 Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000571	0.000000	0.999429	0.000000	
110050000	-12.995196	257	2.964832	1	3	'0 0 Z 0 0 Z 0 0 0 Z 0 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.001239	0.001230	0.949462	0.048069	
110100000	-12.433101	554	2.614600	1	3	'Z Z 0 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000007	0.001678	0.971110	0.027206	
110150000	-14.916305	123	8.041188	1	8	'0 0 Z Z Z Z 0 Z Z Z Z 0 	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	1.000000	
110200000	-15.123471	616	7.331951	1	5	'0 0 Z 0 0 Z Z 0 Z Z 0 0 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	
110250000	-13.506755	771	1.926350	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000905	0.000000	0.999091	0.000004	
110300000	-12.448211	619	1.508453	1	8	'Z Z Z Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
110350000	-12.902282	973	15.445398	2	5	'0 0 0 0 Z 1 1 Z Z 0 Z Z 	0.179236	0.179236	0.179236	0.179236	0.000000	0.051910	0.051910	0.000000	0.000000	0.179236	0.000000	0.000000	0.268427	0.005152	0.708637	0.017783	
110400000	-12.545106	795	1.818355	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000001	0.000000	0.963562	0.036438	
110450000	-14.752881	368	21.439070	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.380362	0.402594	0.000000	0.217044	
110500000	-14.360227	491	17.128286	1	6	'0 0 0 Z 0 0 Z Z Z Z Z 0 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	1.000000	0.000000	0.000000	0.000000	
